folder_id,files
13rtpM2Np4YdSTYVH_AMdQSNV7h_m3L31,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא, שולמית"
1xLtBjHDkTGJAv74MEBfTBTD6LbRmLU5F,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא, מנדל"
1PCFpDmcSova6_yVCBTOPlwNoCXjod5wo,"\CD00101 דובנוב, שמעון - דור, מנחם\דון, מאו"
1v4Dv2PSk0w27eUZshPkap1ktlQt6qIQP,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא, שבתי"
1SvM0Z7eYX1k_wuCfbH9wAceUtMC5DZnL,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא, גדליה"
1UoubNniYyQEoQeE8bmw_FFPr8uvdiY-N,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא, נקדימון ש"
1cypUYg3g47N6bNI9m9cFEfopFsyEqqD4,"\CD00101 דובנוב, שמעון - דור, מנחם\דון, ג'ון"
1ph-wwHhGbYyNM-gEL692XHn4pRQhLJP3,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא, רחל"
1_emEMp2vvNh8ydmQXFF8-WJ8YE0knw73,"\CD00101 דובנוב, שמעון - דור, מנחם\דון, יהודה"
1X-80WogLgr8y1l3eiZjwagXvEPIVm_QB,"\CD00101 דובנוב, שמעון - דור, מנחם\דומרצקי, אפרים"
1oxGEr3UUewFhS3-5NYpKQYVYu1Kfv5WW,"\CD00101 דובנוב, שמעון - דור, מנחם\דומנסקי, ש"
1azL5T2cd1ZVyz9peg15BtpVnsy6M3DbF,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא, בני"
1nRqFtksjw2I7JgmhLdusBH2SXUUNftgT,"\CD00101 דובנוב, שמעון - דור, מנחם\דומץ, ישראל מרדכי"
1OJC_Em-C2tUoQitRcxEKCjp2AQQLI6mP,"\CD00101 דובנוב, שמעון - דור, מנחם\דומנקביץ, ל"
1VmT2Actkpci1weCLNKOoGXQNLT1b_S2F,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא, אליעזר"
1J2qeoWJ-_q0I68EaP59W1WkSMZGlFpHZ,"\CD00101 דובנוב, שמעון - דור, מנחם\דומקה, אליעזר"
1uY1RGQInEsF0VV62AC8WbdmidjTqNy9D,"\CD00101 דובנוב, שמעון - דור, מנחם\דומניץ, שלמה"
1R5TuEqqp112e-HP9ac6d0X_Z8Ur3Gjbj,"\CD00101 דובנוב, שמעון - דור, מנחם\דון יחיא"
185dAQt11bG62jQLSXMKXPgEf0Hx8Mh8d,"\CD00101 דובנוב, שמעון - דור, מנחם\דון איסק"
1UToZEJaH4SRH1hTKbf6qrOB41opUMQF1,"\CD00101 דובנוב, שמעון - דור, מנחם\דומניץ, ברוך"
18qtCnZPGlK2xS7veaFdGOMEHNNNaDj91,"\CD00101 דובנוב, שמעון - דור, מנחם\דומין, הילדה"
1Mkdq7jL2P1bv6bg2QwvxZyKE7gYW3Hzj,"\CD00101 דובנוב, שמעון - דור, מנחם\דומניבסקה-סובצ'ק, ק"
1BKeef-781UZtVWgyollgTAf11yCYvLQ9,"\CD00101 דובנוב, שמעון - דור, מנחם\דומן, דיצה"
14d-JHOHy3_eUFuez4_r1sUAsrPYPREB1,"\CD00101 דובנוב, שמעון - דור, מנחם\דומניץ, זאב"
1Y-iSGJ2li0_hJbGk_toSB6l-j8RQe8Lz,"\CD00101 דובנוב, שמעון - דור, מנחם\דומיה, הונורה"
1ca86WTiUpFSNf03zPRkBcoXpvdudYx-i,"\CD00101 דובנוב, שמעון - דור, מנחם\דומניץ, יהודה"
1toWwOMC1mBkFPJGVpC9m8jO-YlZfrGX6,"\CD00101 דובנוב, שמעון - דור, מנחם\דומלסקי, י"
1gsl5Vx7iw1jZzMoW8ZQwhkrTvoBcwNMM,"\CD00101 דובנוב, שמעון - דור, מנחם\דומלר, ח"
138oXTlqzUpqv0fFcCz_leb41zlNOtT-g,"\CD00101 דובנוב, שמעון - דור, מנחם\דומניץ, אהרן"
1NDPDyn3VHr_XLVKURpYbHH-adpFc44qH,"\CD00101 דובנוב, שמעון - דור, מנחם\דומברובסקה, מריה"
107Zd-e9Bf8-3qSmEi7ZsDGHNudYr9Q-H,"\CD00101 דובנוב, שמעון - דור, מנחם\דומט, עזיז"
1ee2pNByENGZ9y4WR7ldOdTWKIN-v7bPN,"\CD00101 דובנוב, שמעון - דור, מנחם\דומברובסקי, יורי"
1uAASIHj5RjiDKpjEYuqTUH2Ytp74D8Sa,"\CD00101 דובנוב, שמעון - דור, מנחם\דומב, משה"
1UYRxOo9b-5zIvfmkPgeoy6IsWT4v_2zH,"\CD00101 דובנוב, שמעון - דור, מנחם\דומוקוש, ינוש"
1aQzkDFCZZaK8LvKgQa35is8C81wyTwE9,"\CD00101 דובנוב, שמעון - דור, מנחם\דומב, דוד"
1hycIwAWM32f7P2ygyjEoKQ-3k7J4bxcH,"\CD00101 דובנוב, שמעון - דור, מנחם\דומברובסקי, מרדכי"
1hzcOAktjvsLU4YL6x6ZP6xvYI4kcWXTz,"\CD00101 דובנוב, שמעון - דור, מנחם\דומב, ריזה"
1vWPn_IsteBqRXJUWcKGF4bZS4kcKdpmY,"\CD00101 דובנוב, שמעון - דור, מנחם\דומברובסקה, דנוטה"
1jI3nruUv79MD649RtiEgii9nIFzaae3C,"\CD00101 דובנוב, שמעון - דור, מנחם\דומב, יחיאל"
19pQeqxMjCiOGMRYT3yRal03IaYrjtMS5,"\CD00101 דובנוב, שמעון - דור, מנחם\דום, ריסה"
1rWreipgj49uKLomQExj4u6cjNHcIiynS,"\CD00101 דובנוב, שמעון - דור, מנחם\דולצ'ין, אילי"
1DuslNAOJVEW2Cltd1u2Hwji6lYKw15ws,"\CD00101 דובנוב, שמעון - דור, מנחם\דולצין, אנט"
1bqj7yUSVbHsjcqy2W6PLP5-hrTP8QvoM,"\CD00101 דובנוב, שמעון - דור, מנחם\דולרד, דן"
1Kyl1yTVEdhSemuup6p2iXHzVUeMAxL89,"\CD00101 דובנוב, שמעון - דור, מנחם\דולצ'ין, אריה ליב"
1IuYr_K_T1mzD4mylJmAresHqVPXGxkOY,"\CD00101 דובנוב, שמעון - דור, מנחם\דולנין, אלכסנדר"
1VKLVcNLJGfpqpC_1rqCuL30nMwIb4Nf2,"\CD00101 דובנוב, שמעון - דור, מנחם\דולצ'י, דנילו"
1kK6FprhVunWWTM7DYt2E4BFgAL0Xe9r0,"\CD00101 דובנוב, שמעון - דור, מנחם\דולפו, פ"
1EqLLJa_lhlbI97majJcluiIizaN2fzLr,"\CD00101 דובנוב, שמעון - דור, מנחם\דום"
1ATuZsryQYiEPBbEmPDg71_O0nxp8kQPx,"\CD00101 דובנוב, שמעון - דור, מנחם\דולניק, שלמה"
1A8Ikate_8EJSxLPJpJe2Llk6cLqcaxph,"\CD00101 דובנוב, שמעון - דור, מנחם\דולנדרוך, צבי"
1WAMsC_RzbOM5ZguisrBjuOoRLQxpmBWd,"\CD00101 דובנוב, שמעון - דור, מנחם\דולין, ו"
1Wf7T-2QYuTkkQtRv2XHnx2xCT3KEqDcL,"\CD00101 דובנוב, שמעון - דור, מנחם\דולמטובסקי, יבגני"
1ovEsKXN5_NYSjOKgRZvNSH-C0eFoLZAo,"\CD00101 דובנוב, שמעון - דור, מנחם\דולנגה מוסטוביץ, טדיאוש"
1TGjS5P_6lmprXXnqJsNYpWhGHNp0GxWb,"\CD00101 דובנוב, שמעון - דור, מנחם\דולינגר, רוי"
14VXZiHcC437HGnvnNiXsetxhkXd9b-2R,"\CD00101 דובנוב, שמעון - דור, מנחם\דולינסקי, חיים"
1o7m02Hq8ukpZxh8IYHhiFj5JKQroXfk0,"\CD00101 דובנוב, שמעון - דור, מנחם\דוליצקי, מנחם מנדל 1931-1856"
1901Rc5haKlWhF82bk83EO28tPUXdqUcg,"\CD00101 דובנוב, שמעון - דור, מנחם\דולן, צפורה"
1iJiTwfA3ST_JicLNtPG39RXG1fRV1-hq,"\CD00101 דובנוב, שמעון - דור, מנחם\דולינקא, ש"
1zTjAWVS4hP5-Cnjq5gqNrDVRVy7IdCCP,"\CD00101 דובנוב, שמעון - דור, מנחם\דולן, מרי"
10qVaq_22eR5VHdThBCFucvnYfKls7Y1X,"\CD00101 דובנוב, שמעון - דור, מנחם\דולגין, עליזה"
1fDjbOOf1mZkKZBiPsUT9SF198MQIQrzu,"\CD00101 דובנוב, שמעון - דור, מנחם\דולגין, יוסף"
1lI8spJHhrSChkdhtxeT-nRH075diqmtW,"\CD00101 דובנוב, שמעון - דור, מנחם\דוליטל, הילדה"
1EHTysSiV59cDh4o6Kt7K4caM6QR_Jpqf,"\CD00101 דובנוב, שמעון - דור, מנחם\דולורס, רולן"
1cUSNEQnYfEB4qccqJpxk4UjvKAPm2Evc,"\CD00101 דובנוב, שמעון - דור, מנחם\דולז'נסקי, יעקב"
15TDqfcjF-95n7srx-zcAKl9bDgNr06d7,"\CD00101 דובנוב, שמעון - דור, מנחם\דולז'נסקי, תמר"
1ff5XixG7ycJnSDX8ysfnx16EFUhdum9h,"\CD00101 דובנוב, שמעון - דור, מנחם\דולד, ע. ט"
1S4dEEE7hdtxiT6Ta5zqYrGc0coACiLwB,"\CD00101 דובנוב, שמעון - דור, מנחם\דולטו, פרנסואז"
1pgLhi4wd_XaFXM_4fHMQ8eKtoNmgjlEP,"\CD00101 דובנוב, שמעון - דור, מנחם\דולי, טים"
1L-J3E7iknsO3YLF1ECZTAmoBx1anbH7d,"\CD00101 דובנוב, שמעון - דור, מנחם\דולגין, אברהם ישעיהו"
1SQ98bBpIGREm2WT_-MvQQ8O0cQblS8Dm,"\CD00101 דובנוב, שמעון - דור, מנחם\דולב-שמיר, יעל"
1AqBPiZH-Ya5H4HUJ84vqQBzYdUTeAdgX,"\CD00101 דובנוב, שמעון - דור, מנחם\דולברג, דן"
1Uz58OZWO9wUTZzWJzFfQbjab0gaSWs65,"\CD00101 דובנוב, שמעון - דור, מנחם\דוכן, משה"
18DsBQei91JuV4eCacY1i5GgeV0I8hwnx,"\CD00101 דובנוב, שמעון - דור, מנחם\דוכן-לנדוי, לאה"
16rDNd7Tc-gzT7KTvXqqYxk0DZuuhCYnG,"\CD00101 דובנוב, שמעון - דור, מנחם\דוכיפת"
1DcyauY3IoWp8NWnjRLIURHRAkHKybqgp,"\CD00101 דובנוב, שמעון - דור, מנחם\דולב, ענת"
1w8R8O-TOs7bQ_tnvmlfjMuVonT1JFMHX,"\CD00101 דובנוב, שמעון - דור, מנחם\דולב, אהרן"
1NeNwuhlnlVV8kiHp4s475gMZEBsXo5MN,"\CD00101 דובנוב, שמעון - דור, מנחם\דולברג,"
1ub46sCIhQvq56FvP2pqvPeclwD145ncl,"\CD00101 דובנוב, שמעון - דור, מנחם\דולב, מוטי"
1Buy04hT6lus7-aGMIKlwQyYAYuTzHP7H,"\CD00101 דובנוב, שמעון - דור, מנחם\דולב, עמרם"
12QBE-WUq1Fuf-Ptq_wB-bof6zJseelGx,"\CD00101 דובנוב, שמעון - דור, מנחם\דוימיקס, ד"
1Cc7VKt2z54BAkohUWS_fAIMI6GnNSZuQ,"\CD00101 דובנוב, שמעון - דור, מנחם\דוכוביצ'ני, ול"
1ibU5-WCPwURc6gPLrh9RPV_iVy6zASa3,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטשר, אהרן"
1YF7PtfHy5_LUnVMifwV2rjLhJAH__HTq,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטשר, יצחק"
1Bgye_Rap7F-TzVxdbmQqBr2wsy_-J71f,"\CD00101 דובנוב, שמעון - דור, מנחם\דוינש, שטפן אוג"
1OUDAUEZoxFTmunfQtPBTf7rRPTqLBVsA,"\CD00101 דובנוב, שמעון - דור, מנחם\דוין, דן"
1GG01bbZUPGhLQxG10JTnMnsTSZlvRTSK,"\CD00101 דובנוב, שמעון - דור, מנחם\דויק, יוסף"
1vUdfPOlTtFgWNvYXvFHjAqF2YtPtjMNN,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטשר,"
1JxJpCLuCXJsjBNia_Zk69S4cxCGKVG3l,"\CD00101 דובנוב, שמעון - דור, מנחם\דוינסקי, גמליאל"
1974ItGU15sciug3_4iLdbwVa9tk1LMIq,"\CD00101 דובנוב, שמעון - דור, מנחם\דוינגר, אדוין אריך"
15Fw8mHlUuGS87EUTWRh_wgBG5rUQeDQ_,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, יצחק"
1_8_ivHzPENSEWo_eSx2rvcA0dmfGcEYs,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטשלנדר, לאו"
13S00s2XFbYC7M5v8oNwuQaAxx_kSiWRj,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטשקרון, אינגה"
1AAWxWsAZkhJ_Ae3_kvZb2mba6si42Oj_,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, שמעון"
19WgBy6Jo6FtBTrTaZ9rcs0ONFGN4MgA5,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, מקס"
18Sycj3i2gUKYAFT9vEoXhnJlxF-LcGUG,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, י. י"
1CdmreA2-TuEPMvh6HgMeBrBfwMO62LAB,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, יוליוס"
1M0xariaRBakLLiVXGB5c5_QzRg0GqLQF,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, יהודה יואל"
1zE9AmpjIJIdcF0X3kUWnDJWXB3GSI7s_,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, סיני"
1WyK8osaa8cgNxncDBg_9rF5Y-MKIfkSN,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, נפתלי"
1V1xoKdyXXJ2z9sASWfIOmvk1AlljjDFD,"\CD00101 דובנוב, שמעון - דור, מנחם\דויבנר"
1ZomgO35qq7w7VqLHCJ3-4z7WyufvksDi,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש אלטברג, רפאל"
1PFXQtVyofsyNtGTsdEJhTLsGIrysR8IP,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, אנדרה"
15CYKckRwkNfp0_FYnNnJqMCRQsC52d_o,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, דב"
1jY5677HnmLB3mS3UIot3jm8MgmNsHnlk,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, גבריאלה"
1xpTpLQe_CKZtrubBS0Kxcmt-RrnXsXYE,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, גוטהרד"
1tTcLxPSJjWCPANp-4Ho0DJ8XXfuN2FV6,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, א"
1QI0LpKaH_mxaSPTnO77jX3ERVWannDkg,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, אליעזר"
1q9Cyw252zpS4AI22nIf60cz3TUP1-jNg,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, ג"
1At2CTZkQvP3a8FkLviAdNpjXenoQUsEz,"\CD00101 דובנוב, שמעון - דור, מנחם\דויטש, ברוך"
1YvKbgA_QYjMP4aTY8JVawJ6C1kBSKMuP,"\CD00101 דובנוב, שמעון - דור, מנחם\דויבלר, תאודור 1876-1934"
1kh2hqy7IlDppY7WbjmHDRs19FecTHO9E,"\CD00101 דובנוב, שמעון - דור, מנחם\דוטינה, היקה"
1tczolwzXpmRJTZH5ymj-OfkAvCtVGqOE,"\CD00101 דובנוב, שמעון - דור, מנחם\דויב, יהושע"
1M2BRKjmBR6Lee_xYZdgTEcSIa06FK_I6,"\CD00101 דובנוב, שמעון - דור, מנחם\דוזה, גסטון"
133yntLezx_Sht62bNN2xuBOyFDX3N12-,"\CD00101 דובנוב, שמעון - דור, מנחם\דוזדובסקי, רחל"
1knWIBM4EH0jA4DiZUQ8Ll47ezFoyR2qo,"\CD00101 דובנוב, שמעון - דור, מנחם\דויבלר, תאודור"
1rLOQ_WG0NGS-ptspOh8irFY6ITUiMhZw,"\CD00101 דובנוב, שמעון - דור, מנחם\דוז'רדין, אדוארד"
1Xcc6BN7o7TQsM_Yvx8DXT75kAH7ssHyb,"\CD00101 דובנוב, שמעון - דור, מנחם\דוזה, אליונורה"
18dTU53nj7pKG1IPwBNotPWD0s6EivYNn,"\CD00101 דובנוב, שמעון - דור, מנחם\דוזי, אריד"
1FrFERwspmU5n9nAo2-SzCZqOCJGLH-bt,"\CD00101 דובנוב, שמעון - דור, מנחם\דוהם,"
1vH_-y1AFcL5OEmHh6tMnJLgIvMi5B4fG,"\CD00101 דובנוב, שמעון - דור, מנחם\דודק, לואיס"
1ibPGCCcd04LOB0BOoJL5WrVKqri2-dvp,"\CD00101 דובנוב, שמעון - דור, מנחם\דודסון, ישראל"
12h0GdPOBiJS2Mfp1feHU2CVxbA1LyHqq,"\CD00101 דובנוב, שמעון - דור, מנחם\דודלזק, אברהם"
18bQjkmNmdxs74rrVGRWciW_J_2oXYNtN,"\CD00101 דובנוב, שמעון - דור, מנחם\דודס, בילי"
1CStMsY63fYDMnrYXHVvuRmj7nMe1Pv2K,"\CD00101 דובנוב, שמעון - דור, מנחם\דודמן, הלגה"
1iongn8Dz0jrdq3z18v6SgnYK0e_nVm2G,"\CD00101 דובנוב, שמעון - דור, מנחם\דודסקו, איריס"
11kfhx-YQyhX8gwPi6TRiOSSIwSBxj-dO,"\CD00101 דובנוב, שמעון - דור, מנחם\דודשבילי, שלוה"
1Tp4VDGcVmYvagt-HgItrw8dqiOfi2OMY,"\CD00101 דובנוב, שמעון - דור, מנחם\דודס, א. ר"
1m5IPYsMb0YG5rs8HGiotuRQScImjfsJ7,"\CD00101 דובנוב, שמעון - דור, מנחם\דודסון,"
1WfmhjFf5ecTh5Krn8JVrWtoBZZMOI1Lz,"\CD00101 דובנוב, שמעון - דור, מנחם\דודסון, דני"
1Ko8sOhe-ei-3id4-8wvYNdjsR3xhKSE3,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי, יעקב"
18x5BHECkZx83C_1BVR0XoqIWitIXuLKi,"\CD00101 דובנוב, שמעון - דור, מנחם\דודינצב, ולדימיר"
1GSdFpHfIe5yZmeW-77NE8uSd33Wi7Old,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי, רחל"
1g1sPbwo4EJLA8hpyc_zWhySxFFRXzgQi,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי, ד"
1ywyYoGD0ZbDdw3ay8-jWn5-NvxcUcQYW,"\CD00101 דובנוב, שמעון - דור, מנחם\דודיק, אמילי"
1qR4yzIqCQvJ7bme75aK_JMp9-6z9e72Z,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי, יאיר"
15ZwH21F7FSAVCpZZUIGI0iERRQMyJkPO,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי, זכריה"
1JQyJaktt7jMpVmZYwC7e0K_7TtMnuM-T,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי, רות"
17shOYFzPJ2E3s9bLlIH8dGE3Rby13Whs,"\CD00101 דובנוב, שמעון - דור, מנחם\דודית, רבקה - רבקה דוידית"
1MJVpRzCsioNqb9TfmFtOf2ZFVqtNrQSP,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי, משה"
1YSxd80XRTxcbWiS0EqgbasJj2Rqnq1rl,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, נח"
1qWyGT3cGn4aEfDl_NZ4NO88HHktRbtom,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, מנחם מנדל 1964-1886"
1axinEq68tDShDcBng7cIteKMXA97Qqz2,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי, אפרים"
1DlWiFX_UZK1AK4YbId5fDMz2v5Tm_s74,"\CD00101 דובנוב, שמעון - דור, מנחם\דודי"
1_NPYLco83jETEec-koEYzS6SZRhkFA5_,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, מ. מ"
1MH0gCCeEqDKRTw0kKyfMyamqsby6y24y,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, מ"
1uhr382Eiqp09u-li94kh8Kn3NLRkX96b,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, שרה"
1MpvezdTjQBt_z2zcatyK47SLRmIsEU_O,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, שבתי בן שמואל 1941-1855"
1oJuiOaUTMA2wo2iGV82thevCZ3TEHXSO,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, מאיר"
1hqGk1oOoibbquykEsGM5xnxv88lE1iok,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, מיכל"
1KY8BSYs7ATpx6ZurGPwLffn4AN5wNCAc,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, דני"
1AxXmS68s9ZOww-dB9Iew-4ZLWzbPJaTM,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, י"
11OaKsHWzqsmvWCnUyoGy7LkCzuxo2XD_,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, יוסף"
1SMi9teZdy2mQDjBvqvs4WJLs68328q_D,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, ליונל"
1ADXW2rDeidAI2frkGUuHDqXi5qz5OPI3,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, ישראל"
1a8jdV88CvzHzYI3Nz-bQgNL4SRaf56OB,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, יחיאל"
1JbAhMWxyrppGXRxZSvRauJvUy1tt0TOG,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, טלי"
1xTZHYHMGs8NXi_2H5hcq52s59lvAxDB-,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, ישראל 1939-1870"
1aNouY4SfbNJiJsMde2bAYo3IeUZVyzEu,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, יהודה ליב"
1BTxyBY8a4MCUupgsXd_42qVKpJUNkX5a,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, יונינה"
13pY-vJB0kLoUsXgExQfugEcHUiFFJmhV,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, אברהם"
1EvLZ-jJwuKEwD86JhDzluzHMtpJsZrE8,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, א"
1Ap5u6RFgiKP80AYCWrKdud3gQKZWZSKT,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, בנימין"
1TSp8clUtjOXHetvT96FprC1siVSOSaI_,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, אפרים"
1JDFtIEG1y0Pm5W3xG88hNylZsg_sEFNf,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, גוסטה"
17Cuxk1GrpXtVU_Og5d4x-__AUAC3DuqM,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, דוד זאב"
1E-nx70wHVGLBse5AUdHKa2caDYuXIMv1,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, ג'מס"
1772O1lo9ciAWHXi6TDBmVz0ZzOkGj9iO,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, ג'ו"
1ysV3Sze5N8pcEP3rNQ9TQxYSSsPky3x1,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון, ד"
1LMAX0Y6EHjEsVofN7o4ci0r55t5Esscb,"\CD00101 דובנוב, שמעון - דור, מנחם\דודזון,"
1xNpYawkiyfXFDS2K1aDYXU2DgAOPiMSd,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, מירי"
1SQFYxkAkXFIBNABSv1llzU-3T8ofPIpJ,"\CD00101 דובנוב, שמעון - דור, מנחם\דודובסקי, יוזפא צבי"
1xykxx9S7ZTWcoVVP4u8kqXusIYa1sZGa,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ-לפידות, שולמית"
1VetorSKP0saiRqO0vJS_CsbsiNOlPzEx,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, סגלית"
1stne8tnuQTfiYiEmeuu64jDls-TN9wEw,"\CD00101 דובנוב, שמעון - דור, מנחם\דודון,"
1dXuYR8mXRg_kJe-Fyc9AWXQ4O3FaPeki,"\CD00101 דובנוב, שמעון - דור, מנחם\דודון, דפנה"
1bthfIKzH3QJPBfar8TCl1szp82x3eTIf,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, ריבה"
1g2tuohmALN3VnET6PUIWFEZMmg3Qyuh3,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, שלום צבי"
1icRD8Ny12jTfBd25Rx4B_rojbl6iizDP,"\CD00101 דובנוב, שמעון - דור, מנחם\דודון, יעקב"
1ca6S-ORylp_V3lZYrsldmQ53EjsDp75P,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, לוסי ס"
1FogCOj5qS7lrd6FgtvzxJVzQGTXmkuhj,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, יעקב"
1Yqpy37Q-TG0JQLuK-1H-mLAEYoMqTTcA,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ,"
1GF6i6EfT4zvwCat8JIqWXp-szr5Je_Hc,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, אליעזר"
12uzOR82oYcn49YTsQQvmfwckIAewdPH2,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, אליהו"
1q57Dz2VuzeEUmy2vRVmWhjyZy9xMex1d,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, יהודה ליב"
1u5ypXM8bhA5x8ivwNixutsieZWA1j3IP,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, דוד"
1GwpkRK-0fpB9RCl63_yjQSt_7bLd5u2N,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, אסנת"
119cSH8SXOJGT0S2gEoCxUn4Jm47PPOPo,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, י"
1hg0KpOF2H1EJfqZZM0lfUx2WDezWgj8s,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, יהושע"
1lQkuaWHmL7RbCBBu_qOd86N-VM4rODCI,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוביץ, אורי"
1Nz8iMgqTUfDWj67jsxePzuQuq07h3ZgX,"\CD00101 דובנוב, שמעון - דור, מנחם\דודה, אלפונס"
10RWxpzCtLGQ2Yw0FU8FTxkauqzWh8ZSu,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוב, איתמר"
1Khu3F95B3CEXxgxvMFpXfbna3KCotwps,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוב, ק"
1JWmmhXPSSAfUfRVmF0LooyLqJfQJfmXy,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוב, ב"
17jvZWkfNBHAlmzEPN459QerQamihFqJI,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוב, לירון"
1ymANXz80t2tJuDlYSt_sKihwaAhTBXeP,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוב, יואל"
1-fQIyhejaabx05ZW97yvyItewZ5oDqoc,"\CD00101 דובנוב, שמעון - דור, מנחם\דודה, לאון"
1bPXUF7lKWcXDHbdnHt0TcZJzgB7XSrYg,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוב, נסים"
1sFrQKo5ZTDgeVJFgEsLK3Xt1QIYYTYhA,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוב, רבקה"
1j0u_e-3jdTb7C2SYa07aijigusPiR4Gj,"\CD00101 דובנוב, שמעון - דור, מנחם\דודוב, דניס"
1iwOGAqe92jvYbRcmzDk-FLRj6LPnEyMY,"\CD00101 דובנוב, שמעון - דור, מנחם\דודאי, נעמי"
